STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_CD,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
18,M,BGD 6,Y,Biology,990.0,200808,CHEM 1211,C,CHEM 1211L,B,ECON 2106,B,HIST 2112,A,200902,ENGL 1101,B,MATH 1111,A,ENGL 1101,B,Off Campus,0,69.0,3.37,3.0,4.0,B,13,13,14.0,14.0,0,1355760,1549980,-347580.0
18,F,BGD 3,Y,Biology,1070.0,200908,CHEM 1211,C,ENGL 1101,B,HIST 1111,B,MATH 1111,B,201002,ENGL 1102,B,ASTR 1105,A,STAT 1127,A,On Campus,1,150.0,3.37,3.0,2.0,B,16,16,13.0,13.0,0,0,0,0.0
18,F,BGD 4,Y,Health Science,990.0,200908,CHEM 1211,C,CHEM 1211L,B,MATH 1111,B,ENGL 1101,A,201002,BIOL 1215K,B,COMM 1110,A,MUSC 1100,A,Off Campus,1,69.0,3.5,3.0,4.0,B,13,13,15.0,15.0,194880,451620,256740,-222540.0
18,M,BGD 1,Y,Mathematics,530.0,200608,COMM 1110,C,ENGL 1101,B,HIST 1111,B,SPAN 1001,A,200702,MATH 2125,B,ECON 2105,A,MUSC 1100,A,Off Campus,0,69.0,3.14,3.0,3.0,B,16,16,15.0,15.0,0,112320,0,-96060.0
18,M,BGD 3,Y,Psychology,1110.0,200608,COMM 1110,C,ENGL 1101,B,MUSC 1100,B,HIST 2112,A,200702,POLS 1101,B,FREN 1001,A,ITDS 2735,A,Off Campus,0,69.0,2.97,1.0,2.0,B,16,16,15.0,11.0,0,0,0,0.0
18,F,BGD 1,Y,Joint Enrollment - Accel,1030.0,201008,COMM 1110,C,HIST 2112,B,ENGL 1102,A,HIST 2111,A,201102,ASTR 1105,B,ENGL 2136,A,SOCI 1101,A,Off Campus,1,69.0,3.25,2.0,2.0,B,12,12,12.0,12.0,0,134580,0,-115860.0
18,F,BGD 1,Y,Pre-Nursing,910.0,201008,ECON 2105,C,SPAN 1001,B,ENGL 1101,A,POLS 1101,A,201102,ENGL 1102,B,COMM 1110,A,ENGL 1102,B,Off Campus,1,0.0,2.9,2.0,2.0,B,12,12,12.0,8.0,0,0,0,0.0
18,F,BGD 3,Y,Undeclared,640.0,201008,ECON 2105,C,HIST 2111,B,ANTH 1105,A,ENGL 1101,A,201102,POLS 1101,B,COMM 1110,A,ENGL 1102,B,Off Campus,0,0.0,3.1,3.0,2.0,B,12,12,12.0,12.0,0,0,0,0.0
18,M,BGD 6,Y,Information Technology,990.0,201008,ECON 2106,C,CPSC 1301,B,CPSC 1301L,A,MUSC 1100,A,201102,MATH 1111,B,COMM 1110,A,ENGL 1101,A,On Campus,1,0.0,2.81,2.0,2.0,B,14,10,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Criminal Justice,950.0,200508,ENGL 1101,C,MATH 1111,B,ANTH 1105,A,COMM 1110,A,200602,ENGL 1102,B,HIST 2111,A,PSYC 1101,A,On Campus,0,150.0,2.77,2.0,2.0,B,16,16,14.0,14.0,529920,1138980,609060,241740.0
18,F,BGD 6,N,Music Performance,950.0,200808,ENGL 1101,C,MUSC 1100,B,ENGL 1101,B,MUSC 1100,A,200902,COMM 1110,B,ENGL 1102,A,POLS 1101,B,Off Campus,1,69.0,3.35,3.0,3.0,B,14,14,16.0,15.0,0,0,0,-1157640.0
18,F,BGD 1,Y,Psychology,1070.0,200908,ENGL 1101,C,ARTH 1100,B,PSYC 1101,A,HIST 2111,A,201002,ENGL 1102,B,BIOL 1215K,A,HIST 2112,A,On Campus,0,90.0,3.31,3.0,3.0,B,16,12,16.0,16.0,1418100,1418100,0,264180.0
18,M,BGD 1,Y,General Business,1150.0,200708,ENGL 1102,C,ITDS 2735,B,THEA 1100,B,MUSC 1100,A,200802,HIST 2112,B,ITDS 2749,A,ENGL 1102,B,Off Campus,1,69.0,4.0,2.0,2.0,B,12,12,16.0,16.0,201300,326640,125340,43800.0
18,M,BGD 1,Y,Theatre Arts,1070.0,201008,GEOL 1121,C,GEOL 1121L,B,MATH 1101,B,ENGL 1102,A,201102,BIOL 1125,B,COMM 1110,A,PSYC 1101,A,On Campus,1,237.0,3.1,3.0,2.0,B,17,17,16.0,16.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,910.0,200708,HIST 1111,C,ECON 2106,B,ENGL 1101,A,ENGL 1101,A,200802,PSYC 1101,B,ENGL 1102,A,MUSC 1100,A,Off Campus,1,69.0,3.78,3.0,2.0,B,13,13,13.0,9.0,518460,1297440,778980,191580.0
18,F,BGD 1,Y,Theatre Arts,910.0,200908,HIST 1112I,C,ARTH 1100I,B,ENGL 1101I,B,ARTH 1100I,A,201002,BIOL 1125,B,COMM 1110,A,ENGL 1102,B,On Campus,1,190.0,3.33,3.0,3.0,B,16,16,13.0,9.0,807960,1418100,610140,0.0
18,F,BGD 1,Y,Art,910.0,201008,HIST 1112I,C,GEOL 1110,B,MUSC 1100,B,Unknown,C,201102,CPSC 1105,B,ENGL 1101,A,Unknown,C,On Campus,1,138.0,2.85,2.0,3.0,B,15,15,16.0,16.0,0,0,0,0.0
18,F,BGD 6,N,Music Performance,1030.0,201008,HIST 1112I,C,HIST 2111,B,ITDS 2735,A,MATH 1101,A,201102,MUSC 1100,B,ENGL 1101,A,POLS 1101,A,On Campus,1,69.0,3.4,3.0,3.0,B,14,14,16.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Biology,1110.0,200608,HIST 2111,C,COMM 1110,B,ENGL 1101,B,MUSC 1100,A,200702,POLS 1101,B,ENGL 1102,A,POLS 1101,B,Off Campus,1,69.0,3.6,2.0,2.0,B,15,15,14.0,10.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,990.0,200608,HIST 2111,C,ENGL 1101,B,POLS 1101,B,ARTH 1100,A,200702,COMM 1110,B,MATH 1101,A,COMM 1110,A,Off Campus,1,0.0,3.31,2.0,2.0,B,12,12,12.0,9.0,0,1504980,1946940,-299160.0
18,F,BGD 1,Y,Middle Grades Education,910.0,200808,HIST 2111,C,COMM 1110,B,ENGL 1101,A,MATH 1101,A,200902,ARTH 1100,B,CPSC 1105,A,ENGL 1102,A,Off Campus,1,69.0,3.56,2.0,3.0,B,15,15,15.0,15.0,0,1255740,1365180,-347580.0
18,M,BGD 1,Y,Music Performance,1150.0,200808,HIST 2111,C,COMM 1110,B,MUSC 1100,A,MUSC 1100,A,200902,CPSC 1105,B,ENGL 1102,A,POLS 1101,B,Off Campus,1,150.0,3.4,3.0,3.0,B,15,13,17.0,14.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,910.0,200908,HIST 2111,C,ENGL 1101,B,COMM 1110,A,MUSC 1100,A,201002,ECON 2105,B,ITDS 2735,A,ENGL 1102,B,Off Campus,1,69.0,2.86,3.0,3.0,B,13,9,12.0,12.0,0,451620,0,-447600.0
18,F,BGD 4,N,Pre-Business,1110.0,200908,HIST 2111,C,ENGL 1101,B,MUSC 1100,B,SPAN 1002,B,201002,GEOL 1121,B,COMM 1110,A,ENGL 1102,A,Off Campus,0,69.0,4.0,2.0,2.0,B,15,15,14.0,14.0,1263600,1316580,52980,387180.0
18,M,BGD 1,Y,Undeclared,1070.0,200908,HIST 2111,C,ENGL 1101,B,ITDS 2727,A,MUSC 1100,A,201002,BIOL 1215K,B,ENGL 1102,A,GEOL 1110,A,On Campus,1,222.0,2.71,1.0,3.0,B,16,15,16.0,16.0,1243200,1418100,174900,500100.0
18,F,BGD 3,Y,Music Performance,1030.0,201008,HIST 2111,C,ENGL 1101,B,MUSC 1100,B,MATH 1101,A,201102,MATH 1111,B,ENGL 1102,A,SOCI 1101,A,On Campus,1,150.0,3.32,2.0,3.0,B,13,13,15.0,15.0,0,0,0,0.0
18,M,BGD 3,Y,Health Science,870.0,200908,HIST 2112,C,CHEM 1211,B,CHEM 1211L,B,ENGL 1101,B,201002,ENGL 1102,B,MATH 1111,A,MUSC 1100,A,On Campus,1,150.0,3.3,3.0,2.0,B,15,11,14.0,14.0,1404600,1418100,13500,180180.0
18,F,BGD 1,Y,Exercise Science,950.0,200508,MATH 1111,C,ENGL 1101,B,SPAN 1001,A,ENGL 1101,A,200602,CHEM 1151L,B,CHEM 1151,A,ENGL 1102,A,On Campus,1,138.0,3.36,2.0,2.0,B,15,15,15.0,15.0,0,0,0,0.0
17,F,BGD 1,Y,Nursing,1110.0,200508,MATH 1111,C,ENGL 1101,B,THEA 1100,B,CHEM 1151,A,200602,COMM 1110,B,ENGL 1102,A,HIST 2112,A,Off Campus,1,69.0,3.5,3.0,2.0,B,15,15,14.0,14.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,1030.0,200508,MATH 1111,C,ARTH 1100,B,HIST 2112,B,ITDS 2735,A,200602,POLS 1101,B,COMM 1110,A,ENGL 1101,A,On Campus,1,150.0,2.86,2.0,3.0,B,12,12,15.0,15.0,0,0,0,0.0
18,M,BGD 3,Y,Psychology,1070.0,200608,MATH 1111,C,PSYC 1101,B,ENGL 1101,A,LEAD 1705,A,200702,HIST 2111,B,COMM 1110,A,MUSC 1100,A,Off Campus,1,69.0,3.5,3.0,3.0,B,14,14,17.0,17.0,896100,1010640,114540,40179.0
18,F,BGD 3,Y,Art,950.0,200708,MATH 1111,C,HIST 2111,B,ENGL 1101,B,ITDS 2726,B,200802,ARTH 1100,B,ENGL 1101,A,ENGL 1102,B,On Campus,1,0.0,3.06,2.0,4.0,B,15,15,16.0,13.0,1091940,1245480,153540,392460.0
18,F,BGD 7,Y,Biology,950.0,201008,MATH 1111,C,BIOL 1215K,B,CHEM 1211,B,CHEM 1211L,B,201102,HIST 2111,B,ENGL 1102,A,MATH 1113,A,On Campus,1,90.0,3.68,2.0,3.0,B,17,17,16.0,16.0,0,0,0,0.0
18,F,BGD 3,N,Psychology,950.0,201008,MATH 1111,C,HIST 2112,B,PSYC 1101,A,PSYC 1101,A,201102,ITDS 1156,B,MUSC 1100,A,SOCI 1101,A,Off Campus,1,0.0,3.0,2.0,2.0,B,12,12,12.0,12.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,990.0,201008,MATH 1111,C,ECON 2106,B,ENGL 1101,A,LEAD 1705,A,201102,ENVS 1105,B,ENGL 1102,A,HIST 2112,A,Off Campus,1,0.0,2.85,3.0,3.0,B,14,14,16.0,16.0,0,0,0,0.0
18,M,BGD 1,Y,Psychology,1220.0,200608,MATH 1113,C,HIST 1112,B,ENGL 1101,A,LEAD 1705,A,200702,POLS 1101,B,ENGL 1102,A,PSYC 1101,A,Off Campus,1,69.0,3.0,3.0,3.0,B,13,13,18.0,18.0,0,0,0,0.0
18,M,BGD 1,Y,Pre-Business,1030.0,200908,MATH 1125,C,ECON 2106,B,ENGL 1102,B,ENGL 1101,A,201002,HIST 1111,B,ECON 2105,A,ENVS 1105,A,Off Campus,0,0.0,3.26,3.0,3.0,B,15,15,12.0,12.0,0,0,0,0.0
17,M,BGD 1,Y,English Language/Literature,1050.0,200608,MUSC 1100,C,SPAN 1002,B,ENGL 1101,A,CHEM 1151L,A,200702,HIST 2112,B,ENGL 1102,A,ENGL 2136,A,Off Campus,1,69.0,2.82,3.0,3.0,B,15,15,12.0,9.0,585720,1187280,601560,198840.0
18,F,BGD 2,N,Nursing,950.0,200608,POLS 1101,C,ENGL 1101,B,MUSC 1100,B,CHEM 1151L,A,200702,ENGL 1102,B,CHEM 1151,A,CHEM 1151L,A,Off Campus,1,69.0,3.13,3.0,3.0,B,12,12,14.0,14.0,0,0,0,0.0
18,F,BGD 3,Y,Political Science,870.0,200608,POLS 1101,C,ECON 2105,B,SPAN 1002,B,MATH 1101,A,200702,ENGL 1101,B,COMM 1110,A,MUSC 1100,A,Off Campus,1,0.0,3.5,2.0,3.0,B,13,13,12.0,12.0,0,0,0,0.0
19,F,BGD 1,Y,Nursing,950.0,200708,POLS 1101,C,THEA 1100,B,ENGL 1101,A,ENGL 1101,A,200802,ENGL 1102,B,ITDS 2735,A,MATH 1101,A,Off Campus,1,0.0,3.68,3.0,2.0,B,16,16,14.0,14.0,0,0,0,0.0
18,M,BGD 1,N,Accounting,1190.0,200808,POLS 1101,C,ARTH 1100,B,ECON 2105,B,ENGL 1101,A,200902,CPSC 1301,B,CPSC 1301L,A,ENGL 1102,A,Off Campus,1,69.0,4.0,2.0,3.0,B,16,16,14.0,14.0,0,0,606360,0.0
18,F,BGD 1,Y,Nursing,950.0,200508,PSYC 1101,C,CHEM 1151,B,CHEM 1151L,A,ENGL 1101,A,200602,MATH 1111,B,COMM 1110,A,ENGL 1102,A,On Campus,1,90.0,3.95,2.0,2.0,B,13,13,15.0,15.0,0,0,0,0.0
18,M,BGD 1,Y,History,1070.0,200608,CHEM 1211,D,CHEM 1211L,B,HIST 2112,B,ENGL 1101,A,200702,POLS 1101,B,COMM 1110,A,HIST 1112,A,Off Campus,1,69.0,3.47,2.0,2.0,B,13,13,15.0,15.0,1171380,1171380,0,584220.0
18,M,BGD 1,Y,English Language/Literature,1050.0,200508,ECON 2105,D,HIST 2112,B,MUSC 1100,B,POLS 1101,B,200602,PSYC 1101,B,ENGL 1102,A,POLS 1101,B,Off Campus,0,69.0,3.33,1.0,1.0,B,12,12,12.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,910.0,201008,GEOL 1121,D,HIST 2111,B,SOCI 1101,B,ENGL 1101,A,201102,COMM 1110,B,ENGL 1102,A,ITDS 1145,A,Off Campus,1,69.0,3.33,3.0,3.0,B,15,15,15.0,15.0,0,0,0,0.0
19,M,BGD 3,Y,Psychology,990.0,201008,GEOL 1121,D,ENGL 1101,B,MATH 1111,B,PSYC 1101,B,201102,GEOL 1121,B,HIST 2111,A,MUSC 1100,A,On Campus,1,90.0,3.17,1.0,2.0,B,15,12,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Theatre Arts,910.0,200908,HIST 1112I,D,ARTH 1100I,B,ENGL 1101I,B,ARTH 1100I,A,201002,PSYC 1101,B,ENGL 1102,A,ENGL 1102,B,On Campus,1,138.0,2.93,3.0,3.0,B,13,9,12.0,12.0,469020,1418100,949080,332400.0
18,F,BGD 1,Y,Nursing,990.0,200608,HIST 2111,D,COMM 1110,B,ENGL 1101,A,CHEM 1151L,A,200702,THEA 1100,B,ENGL 1102,A,ITDS 2735,A,On Campus,1,69.0,2.21,2.0,3.0,B,14,11,14.0,10.0,1128120,1176420,48300,422460.0
18,F,BGD 1,Y,Criminal Justice,1070.0,200708,HIST 2111,D,ENGL 1101,B,MATH 1111,B,CHEM 1151,A,200802,POLS 1101,B,ITDS 2735,A,MUSC 1100,A,Off Campus,1,69.0,3.53,3.0,2.0,B,12,12,12.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Early Childhood Education,910.0,200508,HIST 2112,D,SPAN 1001,B,COMM 1110,A,MATH 1101,A,200602,ARTH 1100,B,ENGL 1101,A,COMM 1110,A,On Campus,1,150.0,2.33,2.0,2.0,B,13,13,12.0,9.0,924840,1146420,221580,251280.0
18,F,BGD 1,Y,Pre-Nursing,870.0,200808,HIST 2112,D,CHEM 1151,B,CHEM 1151L,B,ENGL 1101,B,200902,ENGL 1102,B,COMM 1110,A,ITDS 2749,A,Off Campus,1,69.0,3.61,2.0,3.0,B,13,13,13.0,13.0,1043580,1355760,312180,486000.0
18,M,BGD 1,Y,Biology,530.0,200608,MATH 1111,D,CHEM 1211,B,CHEM 1211L,A,ENGL 1101,A,200702,MATH 1111,B,ENGL 1102,A,THEA 1100,A,Off Campus,1,69.0,3.5,3.0,2.0,B,14,11,12.0,12.0,222900,1489080,1266180,-76260.0
18,M,BGD 1,N,General Business,1190.0,200608,MATH 1111,D,ECON 2105,B,ENGL 2111,B,POLS 1101,A,200702,COMM 1110,B,MUSC 1100,A,ECON 2105,B,Off Campus,1,0.0,3.53,2.0,2.0,B,12,9,12.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Music Performance,1030.0,200608,MATH 1111,D,ENGL 1101,B,ENGL 1101,B,Unknown,C,200702,MUSC 1100,B,ITDS 2735,A,ECON 2105,B,Off Campus,1,69.0,3.07,3.0,3.0,B,12,12,14.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Theatre Arts,1220.0,200808,PSYC 1101,D,HIST 2112,B,ITDS 2735,A,Unknown,C,200902,ARTH 1100,B,POLS 1101,A,COMM 1110,A,Off Campus,1,138.0,3.0,3.0,3.0,B,13,10,16.0,16.0,0,1306020,3373620,-347580.0
17,F,BGD 3,Y,Biology,990.0,200608,ENGL 1101,NOT REP,CHEM 1211,B,CHEM 1211L,B,MATH 1101,A,200702,MATH 1111,B,ENGL 1102,A,HIST 2112,A,On Campus,1,90.0,3.9,3.0,3.0,B,13,13,15.0,15.0,717660,1176420,458760,256140.0
18,M,BGD 1,Y,Undeclared,1190.0,200608,ENGL 1101,NOT REP,ECON 2106,B,COMM 1110,A,HIST 2111,A,200702,POLS 1101,B,ENGL 1102,A,MATH 1111,A,Off Campus,1,69.0,3.69,2.0,2.0,B,13,13,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,950.0,200708,HIST 2111,NOT REP,ENGL 1101,B,PSYC 1101,B,CHEM 1211,A,200802,ENGL 1102,B,MATH 1111,A,MUSC 1100,A,On Campus,1,90.0,3.37,2.0,2.0,B,16,13,14.0,14.0,0,0,0,0.0
18,F,BGD 1,Y,Joint Enrollment - Accel,1030.0,200708,HIST 2111,NOT REP,ITDS 2735,B,POLS 1101,B,MATH 1101,A,200802,COMM 1110,B,ENGL 2136,A,ITDS 2726,A,Off Campus,1,69.0,3.64,2.0,2.0,B,16,16,15.0,15.0,0,199440,0,-199440.0
18,F,BGD 1,Y,Art,1030.0,200708,HIST 2112,NOT REP,ARTH 1100,B,ENGL 1101,A,ITDS 2726,B,200802,ENGL 1102,B,MATH 1101,A,ENGL 1102,B,Off Campus,1,69.0,2.78,2.0,2.0,B,12,9,12.0,12.0,1076160,1245480,169320,439680.0
18,M,BGD 1,Y,Art,1110.0,200708,HIST 2112,NOT REP,POLS 1101,B,ENGL 1101,A,LEAD 1705,A,200802,PSYC 1101,B,ARTH 1100,A,ENGL 1102,A,Off Campus,1,150.0,3.27,3.0,3.0,B,14,14,13.0,13.0,0,0,0,0.0
19,M,BGD 1,Y,English Language/Literature,1190.0,200708,HIST 2112,NOT REP,COMM 1110,B,ASTR 1105,A,ENGL 1102,A,200802,ENGL 2111,B,ENGL 2136,A,FREN 1001,A,On Campus,1,150.0,2.84,4.0,2.0,B,15,15,15.0,15.0,795240,902760,107520,386640.0
18,F,BGD 3,Y,Early Childhood Education,870.0,200608,ARTH 1100,C,ENGL 1101,C,COMM 1110,B,FREN 1001,B,200702,PSYC 1101,B,HIST 2111,A,POLS 1101,A,On Campus,0,69.0,3.25,2.0,3.0,B,15,15,13.0,9.0,373320,1176420,803100,74160.0
18,F,BGD 2,N,Biology,1030.0,200608,ARTH 1100,C,ENGL 1101,C,FREN 1001,B,COMM 1110,A,200702,ENGL 1102,B,ITDS 2735,A,ITDS 2749,A,Off Campus,1,69.0,3.86,3.0,2.0,B,13,13,12.0,12.0,0,240120,0,-328080.0
18,F,BGD 1,Y,Undeclared,1190.0,200808,ARTH 1100,C,ECON 2105,C,ITDS 2735,B,ENGL 1101,A,200902,MATH 1111,B,ENGL 1102,A,POLS 1101,A,Off Campus,1,0.0,3.2,3.0,3.0,B,15,15,14.0,14.0,1346640,1346640,0,692700.0
19,M,BGD 1,Y,Exercise Science,950.0,200808,ARTH 1100,C,ENGL 1101,C,MATH 1101,A,ENGL 1101,A,200902,HIST 2112,B,ENGL 1102,A,SPAN 1002,A,On Campus,1,69.0,2.62,2.0,3.0,B,12,12,12.0,12.0,0,0,0,0.0
18,F,BGD 1,N,English Language/Literature,1220.0,200808,BIOL 1125,C,HIST 2112,C,FREN 1002,B,MUSC 1100,B,200902,FREN 2001,B,COMM 1110,A,ENGL 1102,A,On Campus,1,69.0,3.38,3.0,3.0,B,12,12,16.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Nursing,530.0,200608,CHEM 1151,C,COMM 1110,C,CHEM 1151L,A,ENGL 1101,A,200702,HIST 2111,B,ENGL 1102,A,ENGL 1102,B,On Campus,1,90.0,3.64,3.0,3.0,B,17,14,14.0,14.0,0,0,0,0.0
19,M,BGD 1,Y,Biology,990.0,200808,CHEM 1211,C,MATH 1113,C,CHEM 1211L,B,ENGL 1101,B,200902,STAT 1127,B,ENGL 1102,A,ENGL 1101,B,Off Campus,1,90.0,2.54,3.0,3.0,B,16,16,12.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,990.0,201008,CHEM 1211L,C,ENGL 1101,C,ITDS 1155,C,MATH 1111,C,201102,ENGL 1102,B,BIOL 1215K,A,MATH 1113,A,On Campus,1,150.0,2.92,4.0,4.0,B,16,16,13.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,950.0,200708,COMM 1110,C,HIST 2111,C,ENGL 1101,B,ENGL 1101,A,200802,ENGL 1102,B,MUSC 1100,A,ENGL 1102,B,On Campus,1,235.0,2.79,3.0,3.0,B,14,14,14.0,10.0,0,0,0,0.0
18,M,BGD 2,N,Engineering Studies,1030.0,200608,CPSC 1301,C,ENGL 1102,C,CPSC 1301L,B,MATH 1113,B,200702,MATH 1131,B,MUSC 1100,A,POLS 1101,A,Off Campus,1,0.0,3.4,3.0,3.0,B,16,16,16.0,16.0,924000,1187280,263280,624840.0
18,M,BGD 1,Y,Computer Science - Games,1030.0,200908,CPSC 1301,C,BIOL 1215K,C,POLS 1101,B,CPSC 1301L,A,201002,HIST 2112,B,ENGL 1101,A,SOCI 1101,A,Off Campus,1,0.0,3.66,2.0,2.0,B,17,17,12.0,12.0,1228320,1324500,96180,217080.0
18,F,BGD 1,Y,Music Education,1070.0,201008,ECON 2105,C,MATH 1113,C,HIST 2111,B,SPAN 1001,A,201102,MUSC 1100,B,PHYS 1125,A,MUSC 1100,A,On Campus,1,150.0,3.87,3.0,3.0,B,15,15,19.0,19.0,0,0,510000,0.0
18,M,BGD 3,Y,Finance,910.0,200808,ECON 2106,C,ENGL 1101,C,POLS 1101,B,ENGL 1101,A,200902,ENGL 1102,B,ECON 2105,A,COMM 1110,A,Off Campus,0,0.0,3.25,2.0,3.0,B,12,12,12.0,8.0,1029900,1306020,276120,472320.0
17,F,BGD 3,Y,Theatre Arts,1150.0,200508,ENGL 1101,C,POLS 1101,C,POLS 1101,B,Unknown,C,200602,ITDS 2726,B,THEA 1100,A,PSYC 1101,B,On Campus,1,188.0,3.62,4.0,4.0,B,14,11,17.0,17.0,0,0,0,0.0
18,M,BGD 1,Y,Biology,990.0,200608,ENGL 1101,C,HIST 2111,C,COMM 1110,B,MUSC 1100,B,200702,MATH 1111,B,POLS 1101,A,POLS 1101,B,Off Campus,1,69.0,3.81,3.0,3.0,B,15,15,12.0,12.0,0,224640,0,0.0
18,F,BGD 1,Y,Political Science,990.0,200708,HIST 2111,C,MATH 1111,C,POLS 1101,B,ENGL 1102,A,200802,PSYC 1101,B,HIST 1112,A,ENGL 1102,B,On Campus,1,90.0,3.68,2.0,2.0,B,15,15,18.0,18.0,0,0,0,0.0
18,F,BGD 3,Y,Mathematics,790.0,201008,HIST 2111,C,PSYC 1101,C,ENGL 1101,B,ITDS 2749,A,201102,ENGL 1102,B,MATH 1113,A,MATH 1113,A,On Campus,1,59.0,3.55,3.0,2.0,B,16,16,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,950.0,200508,HIST 2112,C,MATH 1111,C,CHEM 1211,B,CHEM 1211L,B,200602,POLS 1101,B,ENGL 1102,A,MATH 1113,A,Off Campus,1,136.0,3.87,2.0,2.0,B,16,16,13.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,1110.0,200508,MATH 1111,C,THEA 1100,C,COMM 1110,B,ENGL 1101,A,200602,MATH 1113,B,ENGL 1102,A,LEAD 1705,A,Off Campus,1,69.0,3.64,3.0,3.0,B,12,12,12.0,9.0,0,0,0,0.0
18,F,BGD 1,Y,Criminal Justice,1070.0,201008,MATH 1111,C,PHYS 1125,C,ENGL 1102,A,THEA 1100,A,201102,HIST 2112,B,COMM 1110,A,ECON 2105,A,Off Campus,0,69.0,3.85,3.0,3.0,B,15,15,15.0,15.0,0,150540,0,-139140.0
18,F,BGD 1,Y,Undeclared,1220.0,201008,MATH 1111,C,MUSC 1100,C,FREN 1001,B,ENGL 1101,A,201102,ENGL 1102,B,BIOL 1215K,A,HIST 2111,A,Off Campus,1,69.0,2.93,3.0,2.0,B,13,13,12.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,1110.0,200908,PSYC 1101,C,POLS 1101,C,COMM 1110,B,ENGL 1101,B,201002,BIOL 1215K,B,CPSC 1105,A,ITDS 2735,A,Off Campus,1,69.0,3.57,3.0,3.0,B,16,16,17.0,17.0,0,451620,0,-436140.0
18,F,BGD 1,Y,Chemistry,1030.0,200608,CHEM 1211,D,MATH 1111,C,CHEM 1211L,B,COMM 1110,B,200702,ENGL 1102,B,ITDS 2735,A,MUSC 1100,A,Off Campus,1,69.0,3.3,3.0,3.0,B,16,13,14.0,14.0,0,0,0,0.0
18,M,BGD 6,Y,Undeclared,990.0,200908,COMM 1110,D,ARTH 1100,C,ENGL 1101,B,MATH 1111,B,201002,BIOL 1215K,B,ENGL 1102,A,HIST 2112,A,Off Campus,1,69.0,3.8,2.0,3.0,B,15,15,15.0,15.0,647100,1324500,677400,198900.0
18,M,BGD 1,Y,Computer Science - Systems,990.0,200808,CPSC 1301L,D,POLS 1101,C,CPSC 1301,B,ENGL 1101,B,200902,HIST 1111,B,HIST 2111,A,ARTH 1100,B,Off Campus,1,69.0,3.29,3.0,3.0,B,16,11,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,Chemistry,870.0,200808,ENGL 1101,D,HIST 2111,C,CPSC 1105,B,CHEM 1211L,A,200902,ENGL 1101,B,ITDS 2735,A,COMM 1110,A,Off Campus,1,150.0,3.07,2.0,2.0,B,13,6,12.0,12.0,1199820,1306020,106200,528240.0
18,F,BGD 1,Y,Marketing,990.0,200508,ENVS 1105,D,MATH 1111,C,POLS 1101,B,ENGL 1101,A,200602,ARTH 1100,B,ENGL 1102,A,ENGL 1102,B,Off Campus,1,0.0,3.18,3.0,3.0,B,12,12,12.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,870.0,200808,ENVS 1105,D,ARTH 1100,C,HIST 2111,B,COMM 1110,A,200902,ENGL 1101,B,CPSC 1105,A,COMM 1110,A,Off Campus,1,69.0,2.83,3.0,3.0,B,12,9,12.0,12.0,625500,1264860,639360,252000.0
