STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7970195,18,M,BGD 1,Y,N,Criminal Justice,N,1030.0,200708,HIST 2111,C,ENGL 1101,A,MATH 1101,A,200802,PSYC 1101,B,ENGL 1102,A,COMM 1110,A,Off Campus,1,0.0,3.13,SCHOOL 22,High School,No Information,Bachelors,12,12,15.0,15.0,0,1285860,1463520,-326880.0
7976537,18,M,BGD 4,Y,N,Music Education,N,990.0,200708,HIST 2111,C,ENGL 1101,A,Unknown,C,200802,MUSC 1100,B,ENGL 1102,A,ITDS 2735,A,Off Campus,1,90.0,3.3,SCHOOL 262,College/Beyond,College/Beyond,Bachelors,13,13,17.0,17.0,574380,1245480,671100,187500.0
7947915,19,M,BGD 1,Y,N,Computer Science - Systems,N,1150.0,200508,MATH 1111,C,ENGL 1101,A,HIST 2111,A,200602,POLS 1101,B,CPSC 1301,A,HIST 2112,A,Off Campus,1,69.0,3.63,SCHOOL 10,High School,Middle School/Junior High,Bachelors,12,12,11.0,11.0,0,336960,0,-288180.0
7793924,18,F,BGD 1,Y,N,French with Teacher Cert,N,950.0,200508,MATH 1111,C,ARTH 1100,A,ENGL 1101,A,200602,HIST 2112,B,ENGL 1102,A,FREN 2002,A,Off Campus,1,69.0,3.27,SCHOOL 130,No Information,No Information,Bachelors,12,12,14.0,14.0,0,0,0,0.0
7965676,19,M,BGD 1,Y,N,Music Education,N,1190.0,200608,MATH 1111,C,COMM 1110,A,ENGL 1101,A,200702,POLS 1101,B,ENGL 1102,A,MUSC 1100,A,Off Campus,1,150.0,3.23,SCHOOL 55,High School,High School,Bachelors,15,15,16.0,16.0,0,0,0,0.0
7908955,19,M,BGD 1,Y,N,Accounting,N,1030.0,200608,MATH 1111,C,HIST 2112,A,POLS 1101,A,200702,ENGL 1101,B,ECON 2106,A,COMM 1110,A,On Campus,1,69.0,2.79,SCHOOL 141,College/Beyond,High School,Bachelors,15,15,15.0,15.0,0,1176420,2359020,-299160.0
7929708,18,F,BGD 1,Y,N,Music Education,N,590.0,200508,MATH 1113,C,ENGL 1101,A,MUSC 1100,B,200602,COMM 1110,B,ENGL 1102,A,MATH 1111,B,Off Campus,1,235.0,4.0,SCHOOL 20,College/Beyond,College/Beyond,Bachelors,15,15,17.0,17.0,0,0,0,0.0
8030044,18,M,BGD 1,Y,N,Computer Science - Games,N,1220.0,200808,MATH 1113,C,CPSC 1301,A,CPSC 1301L,A,200902,ARTH 1100,B,ASTR 1105,A,ENGL 1102,A,Off Campus,1,69.0,3.37,SCHOOL 2,No Information,No Information,Bachelors,13,13,15.0,15.0,0,0,0,0.0
7838786,18,F,BGD 3,Y,N,French with Teacher Cert,N,1220.0,200608,POLS 1101,C,ARTH 1100,A,COMM 1110,A,200702,FREN 1002,B,ENGL 1102,A,Unknown,C,Off Campus,1,0.0,3.69,SCHOOL 1,No Information,No Information,Bachelors,16,16,16.0,13.0,0,0,0,0.0
7915259,18,F,BGD 6,Y,N,Art,N,1070.0,200508,COMM 1110,INCOMPL,MATH 1111,A,ENGL 1101,B,200602,ENGL 1101,B,PSYC 1101,A,COMM 1110,A,Off Campus,1,0.0,3.81,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,13,13,12.0,12.0,389220,1151640,762420,71040.0
7912550,18,F,BGD 1,Y,N,General Studies/AS,N,950.0,200608,ANTH 1105,NOT REP,COMM 1110,A,ENGL 1101,A,200702,ENGL 1102,B,ECON 2105,A,Unknown,C,Off Campus,1,69.0,4.0,SCHOOL 11,No Information,College/Beyond,Associate,14,14,16.0,16.0,983220,1171380,188160,579060.0
7882957,17,M,BGD 6,Y,N,Engineering Studies,N,1300.0,200708,ENGL 1101,NOT REP,CPSC 1301,A,CPSC 1301L,A,200802,MATH 1131,B,ECON 2106,A,MUSC 1100,A,Off Campus,1,59.0,4.0,SCHOOL 48,Other/Unknown,Middle School/Junior High,Bachelors,13,13,13.0,13.0,0,0,0,0.0
8011093,18,F,BGD 1,Y,N,Biology,N,950.0,201008,ANTH 1105,B,COMM 1110,B,ENGL 1101,B,201102,ITDS 2735,B,ENGL 1102,A,MUSC 1100,A,Off Campus,1,69.0,3.53,SCHOOL 10,Other/Unknown,Other/Unknown,Bachelors,12,12,12.0,8.0,0,0,0,0.0
7954299,18,F,BGD 1,Y,N,Mathematics and Secondary Ed,N,1070.0,200508,ARTH 1100,B,HIST 2112,B,ENGL 1101,A,200602,ENGL 1102,B,MATH 1111,A,ENGL 1102,B,Off Campus,1,69.0,3.25,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,13,13,12.0,12.0,0,0,0,0.0
7846568,18,F,BGD 1,Y,N,Exercise Science,N,950.0,200608,ARTH 1100,B,COMM 1110,B,ENGL 1101,A,200702,HIST 2111,B,ENGL 1102,A,PSYC 1101,A,Off Campus,1,90.0,3.56,SCHOOL 22,College/Beyond,College/Beyond,Bachelors,12,12,15.0,11.0,827940,1504980,677040,371280.0
7927714,18,F,BGD 1,Y,N,Early Childhood Education,N,990.0,200708,ARTH 1100,B,ECON 2106,B,ENGL 1101,A,200802,HIST 2112,B,ENGL 1102,A,ITDS 2735,A,Off Campus,1,69.0,3.0,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,15,15,14.0,14.0,173400,1189920,1016520,-153480.0
7904354,18,F,BGD 2,Y,N,Marketing,N,1070.0,200708,ARTH 1100,B,ENGL 1101,B,POLS 1101,B,200802,ENGL 1102,B,HIST 2111,A,ENGL 1102,B,Off Campus,1,69.0,3.4,SCHOOL 130,No Information,No Information,Bachelors,17,17,14.0,10.0,0,0,0,0.0
7772712,18,F,BGD 1,Y,N,Psychology,N,950.0,200808,ARTH 1100,B,ENGL 1101,B,MATH 1111,B,200902,SPAN 1002,B,COMM 1110,A,ENGL 1102,A,Off Campus,1,0.0,2.64,SCHOOL 8,No Information,No Information,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7935857,18,F,BGD 3,Y,N,Chemistry,N,990.0,200808,ARTH 1100,B,CHEM 1211,B,SPAN 1001,B,200902,SPAN 1002,B,ENGL 1102,A,MATH 1113,A,On Campus,1,59.0,3.0,SCHOOL 327,High School,High School,Bachelors,13,13,16.0,16.0,1306020,1306020,0,407580.0
8029013,18,M,BGD 1,Y,N,Management,N,1070.0,200808,ARTH 1100,B,ECON 2106,B,ENGL 1101,B,200902,MATH 1132,B,ECON 2105,A,ENGL 1102,A,Off Campus,1,0.0,3.23,SCHOOL 24,College/Beyond,High School,Bachelors,15,15,16.0,16.0,88920,1346640,1257720,-258660.0
7789177,18,F,BGD 3,Y,N,Pre-Nursing,N,1190.0,200908,ARTH 1100,B,CHEM 1151,B,MATH 2125,B,201002,POLS 1101,B,MATH 1101,A,ENGL 1102,B,Off Campus,1,0.0,3.5,SCHOOL 130,Other/Unknown,High School,Bachelors,14,14,14.0,10.0,1324500,1324500,0,31800.0
7886015,18,M,BGD 1,Y,N,History and Secondary Ed,N,1030.0,200608,ASTR 1105,B,HIST 2112,B,ENGL 1101,A,200702,MATH 1101,B,ENGL 1102,A,FREN 1001,A,Off Campus,1,69.0,3.46,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,15,15,13.0,13.0,0,0,0,0.0
7889747,18,F,BGD 1,Y,N,Early Childhood Education,N,1030.0,200708,BIOL 1125,B,ENGL 1101,B,MUSC 1100,A,200802,POLS 2401,B,ENGL 1102,A,HIST 2112,A,Off Campus,1,0.0,3.69,SCHOOL 10,High School,College/Beyond,Bachelors,12,12,16.0,12.0,1098600,1189920,91320,549120.0
7922253,18,F,BGD 1,Y,N,Mathematics,N,1110.0,200908,BIOL 1215K,B,ENGL 1101,B,POLS 1101,B,201002,ARTH 1100,B,ENGL 1102,A,HIST 1112,A,On Campus,1,69.0,3.6,SCHOOL 141,High School,High School,Bachelors,16,16,15.0,15.0,1149960,1418100,268140,337680.0
7767190,18,F,BGD 1,Y,N,Nursing,N,1070.0,200608,CHEM 1151,B,MATH 1113,B,CHEM 1151L,A,200702,HIST 2112,B,ENGL 1101,A,ITDS 1155,A,On Campus,1,0.0,3.5,SCHOOL 139,No Information,No Information,Bachelors,16,16,14.0,14.0,0,0,0,0.0
7974487,18,F,BGD 3,N,N,Nursing,N,1110.0,200808,CHEM 1151,B,POLS 1101,B,CHEM 1151L,A,200902,HIST 2111,B,ARTH 1100,A,ENGL 1102,A,On Campus,1,137.0,3.85,SCHOOL 398,High School,College/Beyond,Bachelors,16,16,16.0,16.0,1392240,1392240,0,649380.0
7886821,18,F,BGD 1,Y,N,Pre-Nursing,N,1030.0,200808,CHEM 1151,B,ENGL 1101,B,ARTH 1100,A,200902,HIST 2112,B,COMM 1110,A,ENGL 1102,A,On Campus,1,90.0,3.28,SCHOOL 72,No Information,No Information,Bachelors,16,12,16.0,16.0,0,0,0,0.0
8012248,18,F,BGD 1,Y,N,Pre-Nursing,N,990.0,200808,CHEM 1151,B,ENGL 1101,B,CHEM 1151L,A,200902,STAT 1127,B,CPSC 1105,A,ENGL 1102,A,Off Campus,1,69.0,3.5,SCHOOL 10,High School,No Information,Bachelors,13,13,13.0,13.0,0,1255740,2017800,-347580.0
7772354,17,F,BGD 1,Y,N,Pre-Nursing,N,1110.0,201008,CHEM 1151,B,PSYC 1101,B,CPSC 1105,A,201102,POLS 1101,B,ENGL 1101,A,HIST 2111,A,On Campus,1,0.0,4.0,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,15,14,16.0,16.0,0,0,0,0.0
7932935,18,F,BGD 1,Y,N,Exercise Science,N,590.0,200708,CHEM 1151L,B,COMM 1110,B,MATH 1113,B,200802,MUSC 1100,B,ENGL 1102,A,PSYC 1101,A,On Campus,1,138.0,3.23,SCHOOL 61,College/Beyond,College/Beyond,Bachelors,16,16,16.0,16.0,0,0,0,0.0
7884033,18,F,BGD 1,Y,N,Nursing,N,950.0,200708,CHEM 1151L,B,COMM 1110,B,ENGL 1101,B,200802,HIST 2111,B,ENGL 1102,A,THEA 1100,A,On Campus,0,138.0,3.13,SCHOOL 99,College/Beyond,College/Beyond,Bachelors,14,14,16.0,16.0,626940,1245480,618540,219180.0
7761801,18,M,BGD 1,Y,N,Chemistry,N,1110.0,200608,CHEM 1211,B,CHEM 1211L,B,ENGL 1101,B,200702,HIST 2112,B,ENGL 1102,A,MATH 1132,A,On Campus,1,150.0,3.38,SCHOOL 140,College/Beyond,College/Beyond,Bachelors,17,17,14.0,14.0,0,0,0,0.0
7918120,18,F,BGD 3,Y,N,Chemistry,N,990.0,200708,CHEM 1211,B,MATH 1111,B,CHEM 1211L,A,200802,MATH 1113,B,ITDS 2726,A,ARTH 1100,B,On Campus,1,150.0,3.52,SCHOOL 45,College/Beyond,College/Beyond,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7960167,17,F,BGD 1,Y,N,Accounting,N,910.0,200808,CHEM 1211,B,ENGL 1101,B,PSYC 1101,B,200902,ANTH 1105,B,ENGL 1102,A,ITDS 2735,A,Off Campus,1,69.0,3.74,SCHOOL 34,High School,High School,Bachelors,16,16,14.0,14.0,0,0,0,0.0
7824864,19,M,BGD 1,N,N,Biology,N,1300.0,201008,CHEM 1211,B,CHEM 1211L,B,BIOL 1215K,A,201102,HIST 2111,B,COMM 1110,A,ENGL 1102,A,Off Campus,1,69.0,2.94,SCHOOL 7,Middle School/Junior High,Middle School/Junior High,Bachelors,15,15,13.0,13.0,0,0,0,0.0
7884301,18,F,BGD 1,Y,N,Biology,N,590.0,200708,CHEM 1211L,B,POLS 1101,B,CHEM 1211,A,200802,COMM 1110,B,ENGL 1102,A,MUSC 1100,A,Off Campus,1,69.0,3.36,SCHOOL 2,High School,High School,Bachelors,17,17,14.0,11.0,0,0,0,0.0
7994731,18,F,BGD 4,Y,N,Biology,N,990.0,200908,CHEM 1211L,B,ENGL 1101,B,MATH 1111,B,201002,MATH 1113,B,COMM 1110,A,HIST 2112,A,Off Campus,1,69.0,3.68,SCHOOL 130,College/Beyond,High School,Bachelors,15,15,19.0,19.0,1316580,1316580,0,150660.0
7992530,18,M,BGD 1,Y,N,Chemistry,N,990.0,201008,CHEM 1211L,B,ENGL 1101,B,MATH 1111,B,201102,BIOL 1215K,B,ECON 2105,A,MATH 1113,A,Off Campus,1,90.0,3.6,SCHOOL 29,College/Beyond,High School,Bachelors,13,13,14.0,14.0,0,0,0,0.0
7944880,18,M,BGD 1,Y,N,Joint Enrollment - Accel,N,1150.0,201008,CHEM 1211L,B,HIST 2112,B,MATH 1111,B,201102,ENGL 1102,B,BIOL 1215K,A,MATH 1113,A,Off Campus,1,69.0,3.6,SCHOOL 1,College/Beyond,High School,Bachelors,13,13,17.0,17.0,0,150540,0,-139140.0
7951722,18,F,BGD 4,Y,N,Nursing,N,990.0,200508,COMM 1110,B,ENGL 1101,B,POLS 1101,B,200602,HIST 2111,B,ENGL 1102,A,ITDS 2735,A,Off Campus,1,69.0,3.5,SCHOOL 10,High School,College/Beyond,Bachelors,14,14,14.0,11.0,268680,1151640,882960,-169500.0
7921235,17,M,BGD 6,Y,N,Biology,N,530.0,200608,COMM 1110,B,MATH 1111,B,CHEM 1211,A,200702,POLS 1101,B,ENGL 1102,A,MATH 1113,A,Off Campus,1,69.0,3.4,SCHOOL 34,Middle School/Junior High,High School,Bachelors,16,16,17.0,17.0,1503900,1504980,1080,919740.0
7971917,18,M,BGD 1,Y,N,Criminal Justice,N,950.0,200708,COMM 1110,B,MATH 1101,B,SPAN 1001,B,200802,POLS 1101,B,ENGL 1102,A,COMM 1110,A,On Campus,1,91.0,3.43,SCHOOL 274,High School,College/Beyond,Bachelors,16,16,15.0,15.0,0,0,0,0.0
7949937,18,F,BGD 1,Y,N,Undeclared,N,990.0,200708,COMM 1110,B,HIST 2112,B,ENGL 1101,A,200802,ENGL 1102,B,CHEM 1151,A,CHEM 1151L,A,On Campus,1,188.0,3.43,SCHOOL 369,College/Beyond,College/Beyond,Bachelors,16,16,14.0,14.0,0,0,0,0.0
7822511,18,F,BGD 1,Y,N,Music Education,N,1110.0,200808,COMM 1110,B,HIST 2111,B,MATH 1111,A,200902,PHYS 1125,B,ENGL 1102,A,ITDS 2735,A,Off Campus,1,138.0,3.16,SCHOOL 157,High School,High School,Bachelors,13,13,15.0,15.0,0,0,0,0.0
7932891,18,F,BGD 1,Y,N,Nursing,N,990.0,200808,CPSC 1105,B,CHEM 1151,B,ITDS 2735,B,200902,ENGL 1101,B,MATH 1101,A,ENGL 1102,B,Off Campus,1,0.0,3.4,SCHOOL 10,High School,High School,Bachelors,14,14,13.0,13.0,0,1255740,2427120,-347580.0
7873022,18,M,BGD 1,Y,N,Undeclared,N,870.0,200908,CPSC 1105,B,HIST 1112,B,HIST 2112,B,201002,SOCI 1101,B,ARTH 1100,A,ENGL 1101,A,Off Campus,1,69.0,3.76,SCHOOL 3,High School,High School,Bachelors,12,12,13.0,9.0,0,0,226200,0.0
7880950,18,M,BGD 1,Y,N,Undeclared,N,990.0,200908,CPSC 1105,B,ENGL 1102,B,POLS 1101,A,201002,BIOL 1125,B,HIST 1112I,A,MATH 1111,A,Off Campus,1,0.0,3.26,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,14,14,15.0,15.0,0,1324500,4166340,-417420.0
7897241,18,M,BGD 4,Y,N,Applied Computer Science,N,990.0,200708,CPSC 1301,B,CPSC 1301L,B,ENGL 1101,B,200802,MATH 1111,B,COMM 1110,A,ENGL 1102,A,Off Campus,1,0.0,3.63,SCHOOL 70,High School,College/Beyond,Bachelors,16,12,18.0,15.0,0,0,0,0.0
7847232,18,F,BGD 1,Y,N,Applied Computer Science,N,1150.0,200808,CPSC 1301,B,ENGL 1101,B,MATH 1131,B,200902,HIST 2111,B,COMM 1110,A,ENGL 1102,A,On Campus,1,69.0,3.82,SCHOOL 333,No Information,No Information,Bachelors,16,16,16.0,16.0,0,0,0,0.0
7800072,19,M,BGD 1,Y,N,Applied Computer Science,N,1340.0,200908,CPSC 1301,B,ECON 2105,B,POLS 1101,B,201002,THEA 1100,B,HIST 1112I,A,SPAN 1001,A,Off Campus,1,69.0,3.69,SCHOOL 27,College/Beyond,College/Beyond,Bachelors,13,13,16.0,12.0,655980,1417380,761400,58560.0
7937586,19,M,BGD 3,Y,N,Management,N,950.0,200608,ECON 2105,B,ENGL 1101,B,PSYC 1101,B,200702,ENGL 1102,B,ECON 2106,A,ENGL 1102,B,On Campus,1,69.0,3.62,SCHOOL 85,Other/Unknown,High School,Bachelors,15,15,12.0,12.0,0,0,0,0.0
8018975,17,F,BGD 1,Y,N,Management,N,1070.0,200608,ECON 2106,B,MATH 1111,B,ARTH 1100,A,200702,MATH 1113,B,ENGL 1102,A,POLS 1101,A,On Campus,0,150.0,3.83,SCHOOL 121,High School,College/Beyond,Bachelors,16,16,17.0,17.0,0,1176420,1320180,-317160.0
8027337,18,F,BGD 6,Y,N,Biology,Health Science,1190.0,201008,ECON 2106,B,PSYC 1101,B,BIOL 1215K,A,201102,CHEM 1211L,B,CHEM 1211,A,ENGL 1102,A,Off Campus,1,69.0,3.7,SCHOOL 130,High School,High School,Bachelors,17,13,17.0,17.0,0,0,0,0.0
7768704,18,F,BGD 3,Y,N,Pre-Business,N,990.0,201008,ECON 2106,B,HIST 2111,B,MATH 1113,A,201102,ECON 2105,B,BIOL 1215K,A,MATH 1125,A,On Campus,1,176.0,4.0,SCHOOL 183,High School,College/Beyond,Bachelors,14,14,17.0,17.0,0,0,0,0.0
7799546,17,F,BGD 3,Y,N,Chemistry,N,1110.0,200508,ENGL 1101,B,HIST 2111,B,POLS 1101,B,200602,ENGL 1102,B,ECON 2106,A,MATH 1111,A,Off Campus,1,69.0,3.26,SCHOOL 2,High School,High School,Bachelors,14,14,13.0,13.0,0,1138980,1200780,-288180.0
7938765,18,M,BGD 3,Y,N,Music Education,N,1110.0,200508,ENGL 1101,B,MUSC 1100,B,MUSC 1100,B,200602,POLS 1101,B,ENGL 1102,A,MATH 1111,B,On Campus,1,59.0,3.79,SCHOOL 43,High School,College/Beyond,Bachelors,13,13,16.0,13.0,0,0,0,0.0
7782508,18,F,BGD 1,Y,N,Criminal Justice,N,1070.0,200508,ENGL 1101,B,MATH 1111,B,ANTH 1105,A,200602,ENGL 1102,B,HIST 2111,A,PSYC 1101,A,On Campus,0,138.0,3.6,SCHOOL 127,Middle School/Junior High,High School,Bachelors,16,16,14.0,14.0,298620,1146420,847800,10440.0
7933295,18,M,BGD 1,Y,N,Undeclared,N,990.0,200508,ENGL 1101,B,ITDS 2735,B,THEA 1100,B,200602,ENGL 1102,B,COMM 1110,A,ECON 2105,A,On Campus,1,90.0,3.21,SCHOOL 150,High School,College/Beyond,Bachelors,13,13,12.0,12.0,0,1138980,4031040,-408180.0
7821471,18,M,BGD 3,Y,N,Applied Computer Science,N,1190.0,200508,ENGL 1101,B,HIST 2112,B,MUSC 1100,B,200602,ANTH 1105,B,ITDS 1155,A,ITDS 2726,A,Off Campus,1,69.0,3.31,SCHOOL 34,Other/Unknown,College/Beyond,Bachelors,15,15,13.0,13.0,0,0,0,0.0
7822324,17,F,BGD 6,Y,N,Nursing,N,990.0,200608,ENGL 1101,B,MATH 1111,B,ARTH 1100,A,200702,COMM 1110,B,ENGL 1102,A,HIST 2112,A,Off Campus,1,69.0,3.86,SCHOOL 2,Middle School/Junior High,Middle School/Junior High,Bachelors,15,15,16.0,16.0,0,0,0,0.0
8014115,18,M,BGD 1,Y,N,Biology,N,990.0,200608,ENGL 1101,B,HIST 2111,B,MATH 1111,B,200702,ENGL 1102,B,SPAN 1001,A,POLS 1101,B,Off Campus,1,69.0,3.73,SCHOOL 11,High School,College/Beyond,Bachelors,14,11,15.0,12.0,462480,1187280,724800,163320.0
7832195,18,F,BGD 3,Y,N,Nursing,N,990.0,200608,ENGL 1101,B,HIST 2112,B,CHEM 1151,A,200702,ENGL 1102,B,ITDS 2735,A,MATH 1101,A,On Campus,1,136.0,3.37,SCHOOL 126,High School,High School,Bachelors,13,13,14.0,14.0,489900,1176420,686520,190740.0
7952377,19,M,BGD 1,Y,N,Theatre Arts,N,1070.0,200608,ENGL 1101,B,HIST 2111,B,MUSC 1100,B,200702,ITDS 2735,B,ARTH 1100,A,PSYC 1101,A,On Campus,1,215.0,3.53,SCHOOL 258,College/Beyond,High School,Bachelors,15,15,12.0,12.0,882240,1160520,0,594240.0
7871010,18,F,BGD 1,Y,N,Undeclared,N,950.0,200608,ENGL 1101,B,HIST 2111,B,ARTH 1100,A,200702,HIST 2112,B,COMM 1110,A,ENGL 1102,A,On Campus,1,69.0,2.93,SCHOOL 268,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,0,1176420,1475460,-299160.0
7917360,18,F,BGD 1,Y,N,Music Education,N,1220.0,200608,ENGL 1101,B,MATH 1113,B,COMM 1110,A,200702,ENGL 1102,B,ENVS 1105,A,MUSC 1100,A,Off Campus,1,208.0,4.0,SCHOOL 278,College/Beyond,College/Beyond,Bachelors,13,13,17.0,17.0,0,0,0,0.0
7973819,17,M,BGD 1,Y,N,Theatre Arts,N,1190.0,200608,ENGL 1101,B,THEA 1100,B,THEA 1100,B,200702,ENGL 1102,B,MATH 1101,A,HIST 2111,B,On Campus,1,69.0,3.6,SCHOOL 87,No Information,No Information,Bachelors,16,15,17.0,17.0,0,0,0,0.0
7814310,18,F,BGD 1,Y,N,Management,N,1150.0,200608,ENGL 1101,B,HIST 1112,B,MATH 1113,B,200702,ECON 2106,B,COMM 1110,A,ENGL 1102,A,On Campus,1,69.0,3.87,SCHOOL 130,No Information,No Information,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7941057,18,M,BGD 1,Y,N,Undeclared,N,990.0,200608,ENGL 1101,B,MATH 1101,B,ECON 2106,A,200702,ECON 2105,B,ENGL 1102,A,HIST 2112,A,Off Campus,1,0.0,3.36,SCHOOL 10,High School,College/Beyond,Bachelors,13,13,14.0,14.0,564660,1187280,622620,265500.0
7903863,18,F,BGD 1,Y,N,Art,N,990.0,200708,ENGL 1101,B,HIST 2112,B,ARTH 1100,A,200802,FREN 1001,B,COMM 1110,A,ENGL 1102,B,Off Campus,1,69.0,3.65,SCHOOL 10,College/Beyond,High School,Bachelors,12,12,17.0,13.0,0,0,0,0.0
7970269,18,F,BGD 6,Y,N,Marketing,N,990.0,200808,ENGL 1101,B,STAT 1127,B,HIST 2111,A,200902,ENGL 1102,B,ITDS 2735,A,MATH 1111,A,On Campus,1,150.0,3.53,SCHOOL 230,No Information,No Information,Bachelors,16,16,14.0,14.0,0,0,0,0.0
7769386,18,M,BGD 1,Y,N,Undeclared,N,990.0,200808,ENGL 1101,B,MUSC 1100,B,CPSC 1301,A,200902,ENGL 1102,B,HIST 2111,A,ENGL 1102,B,Off Campus,1,69.0,3.26,SCHOOL 98,No Information,No Information,Bachelors,12,12,15.0,11.0,0,0,0,0.0
7784152,18,M,BGD 1,N,N,Undeclared,N,1190.0,200808,ENGL 1101,B,MATH 1111,B,HIST 2111,A,200902,ECON 2105,B,ANTH 1105,A,ENGL 1102,A,Off Campus,1,69.0,3.47,SCHOOL 7,Other/Unknown,College/Beyond,Bachelors,16,16,14.0,14.0,0,0,0,0.0
7815232,18,F,BGD 3,Y,N,Pre-Nursing,N,910.0,200908,ENGL 1101,B,HIST 2111,B,PSYC 1101,B,201002,CHEM 1151,B,CHEM 1151L,A,COMM 1110,A,On Campus,1,188.0,3.8,SCHOOL 284,Other/Unknown,High School,Bachelors,16,16,16.0,16.0,1272420,1418100,145680,312000.0
8008321,18,F,BGD 1,N,N,Music Performance,N,1070.0,200908,ENGL 1101,B,MATH 1111,B,MUSC 1100,A,201002,ENGL 1102,B,ITDS 2735,A,ITDS 2735,A,On Campus,1,666.0,3.8,SCHOOL 83,College/Beyond,College/Beyond,Bachelors,14,14,14.0,14.0,1305120,1418100,112980,281400.0
7950725,18,F,BGD 1,Y,N,French,N,1070.0,201008,ENGL 1101,B,MUSC 1100,B,FREN 1002,A,201102,MATH 1111,B,ANTH 1105I,A,ENGL 1102,A,On Campus,1,69.0,3.92,SCHOOL 87,High School,High School,Bachelors,15,15,18.0,18.0,0,0,166380,0.0
7986034,17,F,BGD 1,Y,N,Early Childhood Education,N,830.0,201008,ENGL 1101,B,HIST 2111,B,MATH 1111,B,201102,BIOL 1215K,B,CPSC 1105,A,ENGL 1102,A,Off Campus,1,69.0,3.42,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,14,14,16.0,16.0,0,0,0,0.0
7805963,18,F,BGD 1,Y,N,Accounting,N,990.0,200508,ENVS 1105,B,HIST 2111,B,ARTH 1100,A,200602,ENGL 1101,B,ITDS 2735,A,MATH 1111,A,Off Campus,1,69.0,3.92,SCHOOL 11,Middle School/Junior High,Middle School/Junior High,Bachelors,15,15,15.0,15.0,282960,1151640,868680,-5220.0
8008602,18,F,BGD 2,Y,N,Psychology,Spanish,910.0,200908,ENVS 1105I,B,HIST 1112I,B,GEOG 1101I,A,201002,ENGL 1101,B,SPAN 1002,A,COMM 1110,A,Off Campus,1,69.0,3.06,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,15,15,13.0,9.0,0,1324500,1397520,-417420.0
7841153,18,M,BGD 1,Y,N,Theatre Arts,N,1110.0,200908,GEOG 1101I,B,HIST 1112I,B,ENVS 1105I,A,201002,CPSC 1105,B,COMM 1110,A,ENGL 1102,A,On Campus,1,150.0,3.37,SCHOOL 295,College/Beyond,College/Beyond,Bachelors,16,16,16.0,16.0,411540,1418100,1006560,-5880.0
7792727,18,F,BGD 6,Y,N,Undeclared,N,1190.0,201008,GEOL 1110,B,HIST 1112,B,ECON 2106,A,201102,BIOL 1215K,B,COMM 1110,A,POLS 1101,A,Off Campus,1,0.0,3.4,SCHOOL 2,No Information,No Information,Bachelors,15,15,13.0,13.0,0,0,0,0.0
8016358,18,F,BGD 1,Y,N,Theatre Arts,N,1260.0,200608,HIST 1111,B,THEA 1100,B,THEA 1100,B,200702,ENGL 1102,B,PSYC 1101,A,HIST 2111,B,Off Campus,1,150.0,2.58,SCHOOL 259,College/Beyond,College/Beyond,Bachelors,13,12,13.0,13.0,783180,1176420,393240,326520.0
7845970,18,F,BGD 1,Y,N,Political Science,Accounting,1190.0,200708,HIST 1111,B,POLS 1101,B,SPAN 1002,A,200802,HIST 2111,B,LEAD 1705,A,THEA 1100,A,Off Campus,0,69.0,3.06,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,14,14,14.0,14.0,1102500,1245480,142980,397020.0
